,location,total_sqft,bath,price,bhk
6363,Munnekollal,1030.0,2.0,50.36,2
6364,Murugeshpalya,1296.0,2.0,81.0,2
6365,Murugeshpalya,1550.0,3.0,74.0,3
6366,Murugeshpalya,1845.0,3.0,91.0,3
6367,Murugeshpalya,2135.0,3.0,160.0,3
6368,Murugeshpalya,1185.0,2.0,85.0,2
6369,Murugeshpalya,3100.0,4.0,310.0,4
6370,Murugeshpalya,1225.0,2.0,48.0,2
6371,Murugeshpalya,1930.0,3.0,75.0,3
6372,Murugeshpalya,1600.0,2.0,65.0,3
6373,Murugeshpalya,1344.0,2.0,56.0,3
6374,Murugeshpalya,1500.0,2.0,70.0,3
6375,Murugeshpalya,1855.0,3.0,96.0,3
6376,Murugeshpalya,1175.0,2.0,75.0,2
6377,Mysore Road,1175.0,2.0,73.5,2
6379,Mysore Road,1020.0,2.0,48.95,2
6380,Mysore Road,1200.0,2.0,85.0,2
6381,Mysore Road,1175.0,2.0,73.5,2
6382,Mysore Road,1070.0,2.0,45.0,2
6383,Mysore Road,1239.0,2.0,53.0,2
6384,Mysore Road,1060.0,2.0,62.0,2
6385,Mysore Road,980.0,2.0,45.47,2
6386,Mysore Road,883.0,2.0,40.0,2
6387,Mysore Road,1525.0,3.0,96.0,3
6388,Mysore Road,1200.0,2.0,65.0,2
6389,Mysore Road,1005.0,2.0,35.175,2
6393,Mysore Road,1512.0,2.0,110.0,3
6394,Mysore Road,1560.0,3.0,115.0,3
6395,Mysore Road,1560.0,3.0,120.0,3
6396,Mysore Road,883.0,2.0,40.95,2
6397,Mysore Road,1070.0,2.0,49.65,2
6398,Mysore Road,900.0,2.0,65.0,2
6400,Mysore Road,883.0,2.0,50.0,2
6401,Mysore Road,1155.0,2.0,51.0,2
6402,Mysore Road,1003.0,2.0,43.0,2
6403,Mysore Road,1237.0,2.0,73.0,2
6404,Mysore Road,883.0,2.0,45.0,2
6405,Mysore Road,1170.0,2.0,65.0,2
6406,Mysore Road,1029.5,2.0,50.855,2
6407,Mysore Road,940.0,2.0,43.61,2
6409,Mysore Road,947.55,2.0,80.0,2
6410,Mysore Road,1020.0,2.0,48.95,2
6411,Mysore Road,1568.0,2.0,100.0,3
6415,Mysore Road,500.0,1.0,17.5,1
6416,Mysore Road,1175.0,2.0,70.5,2
6417,Mysore Road,1248.52,3.0,115.0,3
6418,Mysore Road,1080.0,2.0,60.0,3
6420,Mysore Road,883.0,2.0,37.0,2
6421,Mysore Road,1175.0,2.0,86.68,2
6423,NGR Layout,1020.0,2.0,45.9,2
6424,NGR Layout,1020.0,2.0,48.45,2
6425,NGR Layout,1105.0,2.0,52.48,2
6426,NGR Layout,1105.0,2.0,49.73,2
6427,NGR Layout,1022.0,2.0,45.9,2
6428,NGR Layout,1020.0,2.0,48.45,2
6429,NGR Layout,1020.0,2.0,45.0,2
6430,NGR Layout,1019.0,2.0,45.9,2
6431,NGR Layout,907.0,1.0,38.0,1
6432,NGR Layout,1020.0,2.0,46.0,2
6433,NGR Layout,1020.0,2.0,48.45,2
6434,NGR Layout,1020.0,2.0,48.45,2
6435,NGR Layout,1021.0,2.0,46.0,2
6436,NGR Layout,1021.0,2.0,45.9,2
6438,NRI Layout,1300.0,2.0,120.0,2
6439,NRI Layout,2500.0,5.0,130.0,5
6440,NRI Layout,650.0,2.0,59.0,2
6441,NRI Layout,1060.0,2.0,35.0,2
6442,NRI Layout,1125.0,2.0,45.56,2
6443,NRI Layout,2150.0,4.0,115.0,4
6444,NRI Layout,1200.0,4.0,95.0,4
6445,NRI Layout,1250.0,2.0,75.0,2
6448,NRI Layout,2400.0,2.0,125.0,2
6449,NRI Layout,2700.0,5.0,95.75,4
6451,Nagarbhavi,1350.0,3.0,150.0,3
6452,Nagarbhavi,1200.0,2.0,150.0,2
6454,Nagarbhavi,1055.0,2.0,55.0,2
6455,Nagarbhavi,1223.0,2.0,60.0,2
6456,Nagarbhavi,956.0,2.0,49.0,2
6457,Nagarbhavi,900.0,1.0,175.0,1
6458,Nagarbhavi,1200.0,3.0,265.0,3
6459,Nagarbhavi,1200.0,2.0,150.0,2
6462,Nagarbhavi,300.0,1.0,20.0,1
6463,Nagarbhavi,1250.0,3.0,175.0,4
6464,Nagarbhavi,710.0,2.0,40.0,1
6466,Nagarbhavi,1020.0,2.0,55.0,2
6468,Nagarbhavi,1120.0,2.0,53.0,2
6471,Nagarbhavi,1190.0,2.0,63.0,2
6472,Nagarbhavi,1050.0,2.0,80.0,2
6473,Nagarbhavi,2500.0,3.0,180.0,5
6474,Nagarbhavi,1200.0,3.0,340.0,4
6475,Nagarbhavi,1200.0,4.0,205.0,3
6476,Nagarbhavi,1050.0,3.0,175.0,3
6477,Nagarbhavi,1200.0,4.0,210.0,4
6478,Nagarbhavi,1200.0,3.0,226.0,3
6479,Nagarbhavi,1200.0,4.0,240.0,4
6480,Nagarbhavi,1200.0,3.0,225.0,3
6481,Nagarbhavi,1250.0,3.0,170.0,2
6483,Nagarbhavi,1400.0,2.0,135.0,3
6484,Nagarbhavi,1200.0,3.0,228.0,3
6485,Nagarbhavi,1080.0,2.0,49.0,2
6487,Nagarbhavi,1225.0,2.0,58.0,2
6488,Nagasandra,980.0,2.0,48.0,2
6489,Nagasandra,4050.0,5.0,140.0,5
6490,Nagasandra,1470.0,2.0,110.0,3
6491,Nagasandra,1310.0,3.0,95.0,4
6492,Nagasandra,2400.0,4.0,145.0,4
6493,Nagasandra,7000.0,8.0,450.0,4
6494,Nagasandra,1650.0,3.0,95.0,3
6495,Nagasandra,1500.0,2.0,91.0,2
6496,Nagasandra,4000.0,8.0,160.0,8
6497,Nagavara,400.0,1.0,14.0,1
6500,Nagavara,2319.0,3.0,180.0,3
6501,Nagavara,2430.0,4.0,180.0,3
6502,Nagavara,936.0,2.0,40.2,2
6503,Nagavara,1125.0,2.0,44.5,2
6504,Nagavara,2400.0,3.0,251.0,3
6505,Nagavara,1315.0,2.0,70.0,2
6506,Nagavara,1077.0,2.0,50.0,2
6508,Nagavara,1110.0,2.0,44.95,2
6509,Nagavara,2400.0,3.0,252.0,3
6510,Nagavara,1247.0,2.0,58.56,2
6511,Nagavara,2000.0,2.0,275.0,3
6512,Nagavarapalya,980.0,2.0,37.0,2
6513,Nagavarapalya,1392.0,2.0,99.0,2
6514,Nagavarapalya,1392.0,2.0,130.0,2
6515,Nagavarapalya,705.0,1.0,52.5,1
6517,Nagavarapalya,705.0,1.0,57.0,1
6518,Nagavarapalya,705.0,1.0,55.0,1
6519,Nagavarapalya,705.0,1.0,57.0,1
6520,Nagavarapalya,907.0,2.0,38.0,2
6521,Nagavarapalya,646.0,1.0,25.84,1
6522,Nagavarapalya,1392.0,2.0,130.0,2
6523,Nagavarapalya,1335.0,2.0,110.0,2
6524,Nagavarapalya,1788.0,3.0,164.0,3
6525,Nagavarapalya,1134.0,2.0,55.0,2
6526,Nagavarapalya,1260.0,2.0,85.5,2
6527,Narayanapura,1308.0,2.0,89.04,2
6529,Narayanapura,1308.0,2.0,92.66,2
6531,Narayanapura,1302.0,2.0,69.1,2
6532,Narayanapura,1153.0,2.0,45.0,2
6533,Narayanapura,1308.0,2.0,89.04,2
6534,Narayanapura,2400.0,5.0,85.0,5
6537,Narayanapura,1469.0,2.0,99.14,2
6538,Neeladri Nagar,1053.0,2.0,45.0,2
6539,Neeladri Nagar,1363.0,2.0,68.0,2
6540,Neeladri Nagar,2556.0,3.0,133.0,3
6541,Neeladri Nagar,674.0,1.0,21.0,1
6542,Neeladri Nagar,527.0,1.0,26.0,1
6543,Neeladri Nagar,1167.0,2.0,38.0,3
6544,Neeladri Nagar,1060.0,2.0,35.0,2
6545,Neeladri Nagar,640.0,1.0,20.5,1
6546,Neeladri Nagar,4000.0,12.0,160.0,10
6547,Neeladri Nagar,1105.0,2.0,30.0,2
6548,Neeladri Nagar,4000.0,5.0,425.0,5
6549,Neeladri Nagar,1100.0,2.0,30.0,2
6550,Neeladri Nagar,2111.0,3.0,103.0,3
6551,Nehru Nagar,961.0,2.0,38.0,2
6552,Nehru Nagar,1775.0,3.0,110.0,3
6553,Nehru Nagar,2167.0,3.0,170.0,3
6556,Nehru Nagar,967.0,2.0,41.1,2
6557,Nehru Nagar,1374.0,3.0,72.0,3
6558,Nehru Nagar,1674.0,3.0,90.0,3
6559,Nehru Nagar,1269.0,2.0,63.0,3
6560,Nehru Nagar,1100.0,2.0,50.0,2
6561,Nehru Nagar,1674.0,3.0,81.0,3
6562,OMBR Layout,2420.0,3.0,185.0,3
6563,OMBR Layout,2400.0,4.0,375.0,4
6564,OMBR Layout,1078.0,2.0,65.0,2
6565,OMBR Layout,1101.0,2.0,65.5,2
6566,OMBR Layout,1041.0,2.0,65.5,2
6567,OMBR Layout,1300.0,2.0,80.0,2
6568,OMBR Layout,2400.0,5.0,275.0,5
6569,OMBR Layout,1085.0,2.0,64.0,2
6570,OMBR Layout,1855.0,3.0,145.0,3
6571,OMBR Layout,1050.0,2.0,48.0,2
6573,OMBR Layout,1165.0,2.0,88.5,2
6574,OMBR Layout,1200.0,4.0,200.0,4
6575,OMBR Layout,1101.0,2.0,66.0,2
6576,OMBR Layout,3400.0,4.0,275.0,4
6578,Old Airport Road,2732.0,4.0,204.0,4
6580,Old Airport Road,3356.0,4.0,251.0,4
6581,Old Airport Road,1206.0,2.0,75.0,2
6582,Old Airport Road,2774.0,4.0,207.0,4
6583,Old Airport Road,2690.0,4.0,191.0,4
6584,Old Airport Road,2690.0,4.0,199.0,4
6585,Old Airport Road,1655.0,2.0,97.65,2
6586,Old Airport Road,1075.0,2.0,60.0,2
6587,Old Airport Road,1858.0,2.0,167.0,3
6588,Old Airport Road,1150.0,2.0,90.0,2
6589,Old Airport Road,2690.0,4.0,191.0,4
6590,Old Airport Road,2658.0,5.0,187.0,4
6591,Old Airport Road,946.0,2.0,58.0,2
6592,Old Airport Road,2774.0,4.0,208.0,4
6593,Old Airport Road,3200.0,4.0,700.0,4
6594,Old Airport Road,2774.0,4.0,208.0,4
6595,Old Airport Road,3200.0,4.0,280.0,4
6596,Old Airport Road,2690.0,4.0,201.0,4
6597,Old Airport Road,1050.0,2.0,50.0,2
6598,Old Airport Road,1145.0,2.0,75.0,2
6599,Old Airport Road,2732.0,4.0,194.0,4
6600,Old Airport Road,2658.0,5.0,189.0,4
6601,Old Airport Road,2774.0,4.0,197.0,4
6602,Old Airport Road,2392.0,3.0,249.0,3
6603,Old Airport Road,3496.0,4.0,262.0,4
6604,Old Airport Road,2774.0,4.0,197.0,4
6605,Old Airport Road,2732.0,4.0,204.0,4
6606,Old Airport Road,1798.0,3.0,150.0,3
6607,Old Airport Road,2774.0,4.0,208.0,4
6608,Old Airport Road,1184.0,2.0,78.0,2
6609,Old Airport Road,3504.0,4.0,262.0,4
6610,Old Airport Road,1055.0,2.0,75.0,2
6611,Old Madras Road,1425.0,2.0,94.0,3
6612,Old Madras Road,4500.0,7.0,337.0,5
6614,Old Madras Road,935.0,2.0,32.72,2
6615,Old Madras Road,3715.0,6.0,224.5,4
6618,Old Madras Road,1450.0,3.0,132.0,4
6619,Old Madras Road,935.0,2.0,45.0,2
6621,Old Madras Road,1720.0,3.0,100.0,3
6622,Old Madras Road,1200.0,2.0,72.0,2
6623,Old Madras Road,1225.0,2.0,53.55,2
6624,Old Madras Road,1100.0,2.0,70.0,2
6625,Old Madras Road,2760.0,5.0,157.0,3
6626,Old Madras Road,1171.0,2.0,75.0,2
6627,Old Madras Road,2600.0,4.0,260.0,4
6628,Old Madras Road,935.0,2.0,45.0,2
6629,Old Madras Road,4500.0,7.0,294.0,5
6630,Old Madras Road,2266.0,3.0,169.0,3
6631,Old Madras Road,2640.0,5.0,142.0,3
6632,Old Madras Road,1065.0,2.0,47.86,2
6633,Old Madras Road,1160.0,2.0,42.0,2
6634,Old Madras Road,2010.0,3.0,125.0,4
6636,Old Madras Road,1480.0,2.0,84.0,3
6637,Old Madras Road,2990.0,5.0,210.0,3
6638,Old Madras Road,1210.0,2.0,74.0,2
6640,Old Madras Road,4062.5,2.0,341.0,4
6641,Old Madras Road,1171.0,2.0,72.0,2
6643,Old Madras Road,1480.0,3.0,95.0,3
6646,Old Madras Road,1210.0,2.0,80.0,2
6647,Old Madras Road,1859.0,3.0,121.0,3
6648,Old Madras Road,2990.0,5.0,173.0,3
6649,Old Madras Road,1300.0,2.0,100.0,2
6650,Old Madras Road,1299.0,2.0,95.0,2
6651,Old Madras Road,2425.0,3.0,197.0,3
6654,Old Madras Road,2300.0,3.0,142.0,3
6655,Old Madras Road,2266.0,3.0,207.0,3
6657,Old Madras Road,1157.0,2.0,47.32,2
6659,Old Madras Road,1210.0,2.0,80.0,2
6660,Old Madras Road,1210.0,2.0,77.0,2
6661,Old Madras Road,2430.0,5.0,180.0,3
6662,Old Madras Road,1165.0,2.0,40.77,2
6663,Old Madras Road,1300.0,2.0,100.0,2
6665,Old Madras Road,935.0,2.0,32.0,2
6668,Old Madras Road,1330.0,2.0,74.0,2
6669,Old Madras Road,1720.0,3.0,106.0,3
6670,Old Madras Road,1157.0,2.0,47.32,2
6671,Old Madras Road,2640.0,5.0,150.0,3
6672,Old Madras Road,2990.0,3.0,170.0,3
6674,Old Madras Road,935.0,2.0,37.77,2
6675,Old Madras Road,1171.0,2.0,73.0,2
6676,Old Madras Road,1630.0,3.0,110.0,3
6677,Old Madras Road,1165.0,2.0,52.0,2
6678,Old Madras Road,2640.0,2.0,170.0,2
6679,Old Madras Road,1165.0,2.0,51.42,2
6680,Old Madras Road,935.0,2.0,32.72,2
6681,Old Madras Road,1211.0,2.0,45.0,2
6682,Padmanabhanagar,1736.0,6.0,190.0,4
6683,Padmanabhanagar,1020.0,2.0,63.0,2
6684,Padmanabhanagar,1176.0,2.0,62.0,2
6685,Padmanabhanagar,3680.0,4.0,440.0,5
6686,Padmanabhanagar,1258.0,2.0,115.0,2
6688,Padmanabhanagar,1100.0,2.0,65.0,2
6690,Padmanabhanagar,1500.0,2.0,200.0,3
6694,Padmanabhanagar,4500.0,4.0,360.0,3
6695,Padmanabhanagar,1200.0,2.0,60.0,2
6697,Padmanabhanagar,1000.0,1.0,90.0,2
6698,Padmanabhanagar,1067.0,2.0,52.0,2
6700,Padmanabhanagar,1150.0,2.0,45.0,2
6703,Padmanabhanagar,1100.0,2.0,60.0,2
6704,Padmanabhanagar,2051.0,3.0,180.0,3
6705,Padmanabhanagar,2051.0,3.0,170.0,3
6706,Padmanabhanagar,1150.0,2.0,50.0,2
6707,Padmanabhanagar,3000.0,4.0,350.0,4
6708,Padmanabhanagar,4689.0,4.0,488.0,4
6709,Pai Layout,1006.0,2.0,35.0,2
6710,Pai Layout,1550.0,2.0,90.0,3
6711,Pai Layout,1050.0,2.0,40.0,2
6713,Pai Layout,1100.0,2.0,50.0,2
6714,Pai Layout,1255.0,2.0,80.0,2
6715,Pai Layout,1075.0,2.0,35.0,2
6716,Pai Layout,1400.0,2.0,57.5,2
6717,Pai Layout,1175.0,2.0,60.0,2
6718,Pai Layout,810.0,2.0,34.5,2
6719,Pai Layout,780.0,2.0,72.0,2
6720,Pai Layout,1000.0,2.0,34.0,2
6721,Pai Layout,1000.0,2.0,42.0,2
6722,Pai Layout,1150.0,2.0,170.0,2
6723,Pai Layout,3800.0,6.0,175.0,6
6724,Pai Layout,1068.0,2.0,48.0,2
6728,Panathur,1359.0,2.0,87.0,2
6729,Panathur,1438.0,2.0,100.0,2
6730,Panathur,1688.0,3.0,118.0,3
6733,Panathur,1198.0,2.0,77.0,2
6734,Panathur,1085.0,2.0,36.0,2
6735,Panathur,1180.0,2.0,70.0,2
6736,Panathur,1193.0,2.0,86.0,2
6737,Panathur,1546.0,3.0,99.0,3
6738,Panathur,1195.0,2.0,84.0,2
6741,Panathur,1000.0,2.0,65.3,2
6743,Panathur,1109.0,2.0,63.0,2
6744,Panathur,1000.0,2.0,68.0,2
6745,Panathur,1199.0,2.0,85.0,2
6746,Panathur,1255.0,2.0,79.0,2
6747,Panathur,1205.0,2.0,62.9,2
6748,Panathur,1210.0,2.0,85.0,2
6749,Panathur,1198.0,2.0,82.0,2
6750,Panathur,1199.0,2.0,86.0,2
6751,Panathur,1235.0,2.0,65.0,2
6755,Panathur,1198.0,2.0,86.26,2
6756,Panathur,1210.0,2.0,80.0,2
6757,Panathur,1199.0,2.0,85.0,2
6758,Panathur,1140.0,2.0,51.2,2
6759,Panathur,1210.0,2.0,77.0,2
6760,Panathur,1199.0,2.0,85.0,2
6761,Panathur,1000.0,2.0,40.0,2
6762,Panathur,661.0,1.0,40.0,1
6763,Panathur,1040.0,2.0,41.6,2
6764,Panathur,1713.0,3.0,120.0,3
6765,Panathur,1210.0,2.0,78.0,2
6767,Panathur,1050.0,2.0,60.0,2
6768,Panathur,1398.0,2.0,97.0,2
6769,Panathur,1065.0,2.0,58.0,2
6770,Panathur,1007.0,2.0,64.0,2
6771,Panathur,1210.0,2.0,77.93,2
6772,Panathur,1230.0,2.0,80.0,2
6773,Panathur,1125.0,2.0,45.0,2
6774,Panathur,980.0,2.0,57.0,2
6775,Panathur,1586.0,3.0,125.0,3
6776,Panathur,1075.0,2.0,60.0,2
6777,Panathur,1210.0,2.0,69.0,2
6778,Panathur,1343.0,2.0,76.0,2
6779,Parappana Agrahara,1200.0,3.0,85.0,4
6780,Parappana Agrahara,1194.0,2.0,47.0,2
6781,Parappana Agrahara,1194.0,2.0,47.0,2
6782,Parappana Agrahara,1194.0,2.0,46.0,2
6783,Parappana Agrahara,1194.0,2.0,47.0,2
6784,Parappana Agrahara,1194.0,2.0,46.0,2
6785,Parappana Agrahara,1194.0,2.0,47.0,2
6786,Parappana Agrahara,1194.0,2.0,47.0,2
6787,Parappana Agrahara,1092.0,2.0,43.0,2
6788,Parappana Agrahara,1194.0,2.0,45.0,2
6789,Parappana Agrahara,1200.0,1.0,45.0,1
6790,Parappana Agrahara,1194.0,2.0,46.0,2
6791,Parappana Agrahara,1194.0,2.0,47.0,2
6792,Parappana Agrahara,1194.0,2.0,47.0,2
6793,Parappana Agrahara,1194.0,2.0,46.0,2
6794,Parappana Agrahara,1194.0,2.0,46.0,2
6795,Pattandur Agrahara,1550.0,2.0,80.0,3
6796,Pattandur Agrahara,1025.0,2.0,44.5,2
6797,Pattandur Agrahara,1767.0,3.0,98.0,3
6798,Pattandur Agrahara,1247.0,2.0,59.8,2
6799,Pattandur Agrahara,875.0,2.0,33.0,2
6800,Pattandur Agrahara,900.0,2.0,42.0,2
6801,Pattandur Agrahara,1302.0,2.0,66.0,2
6802,Pattandur Agrahara,797.0,2.0,32.0,2
6803,Pattandur Agrahara,1550.0,2.0,80.0,3
6804,Pattandur Agrahara,1247.0,2.0,62.35,2
6805,Pattandur Agrahara,1350.0,2.0,68.0,2
6806,Poorna Pragna Layout,920.0,2.0,39.55,2
6809,Poorna Pragna Layout,1160.0,2.0,46.39,2
6812,Poorna Pragna Layout,965.0,2.0,48.0,2
6814,Poorna Pragna Layout,1400.0,2.0,240.0,3
6818,Poorna Pragna Layout,1160.0,2.0,46.39,2
6819,Poorna Pragna Layout,2400.0,6.0,450.0,7
6821,Poorna Pragna Layout,1160.0,2.0,46.39,2
6824,Poorna Pragna Layout,960.0,2.0,50.0,2
6826,Prithvi Layout,2028.0,4.0,162.0,4
6827,Prithvi Layout,1352.0,2.0,87.5,2
6828,Prithvi Layout,1190.0,2.0,68.0,2
6829,Prithvi Layout,1352.0,2.0,85.0,2
6830,Prithvi Layout,1352.0,2.0,75.0,2
6831,Prithvi Layout,946.0,3.0,140.0,3
6832,Prithvi Layout,2273.0,4.0,220.0,3
6834,Prithvi Layout,1352.0,3.0,93.0,2
6835,Prithvi Layout,2273.0,4.0,192.0,3
6836,Prithvi Layout,1352.0,2.0,72.0,2
6838,Prithvi Layout,4040.0,4.0,500.0,4
6840,R.T. Nagar,1200.0,2.0,120.0,2
6842,R.T. Nagar,1040.0,2.0,46.0,2
6843,R.T. Nagar,2000.0,4.0,320.0,4
6844,R.T. Nagar,1235.0,2.0,65.0,2
6845,R.T. Nagar,800.0,1.0,170.0,2
6846,R.T. Nagar,2400.0,6.0,450.0,5
6847,R.T. Nagar,1140.0,3.0,130.0,3
6848,R.T. Nagar,970.0,2.0,55.0,2
6850,R.T. Nagar,1200.0,2.0,60.0,2
6853,R.T. Nagar,1200.0,3.0,140.0,3
6854,R.T. Nagar,2800.0,4.0,400.0,4
6855,R.T. Nagar,1100.0,3.0,125.0,2
6856,R.T. Nagar,1150.0,2.0,72.0,2
6857,R.T. Nagar,1500.0,2.0,230.0,2
6858,R.T. Nagar,1500.0,4.0,185.0,4
6859,R.T. Nagar,3600.0,8.0,165.0,9
6860,R.T. Nagar,2400.0,3.0,348.0,3
6861,R.T. Nagar,1080.0,2.0,48.0,2
6863,R.T. Nagar,1300.0,3.0,145.0,3
6865,R.T. Nagar,1100.0,2.0,85.0,2
6867,Rachenahalli,3670.0,4.0,300.0,4
6869,Rachenahalli,1530.0,2.0,74.5,3
6871,Rachenahalli,996.0,2.0,67.0,2
6872,Rachenahalli,680.0,1.0,44.0,1
6873,Rachenahalli,1530.0,2.0,74.4,3
6875,Rachenahalli,1530.0,2.0,74.39,3
6879,Rachenahalli,440.0,1.0,28.0,1
6881,Rachenahalli,2250.0,3.0,195.0,3
6886,Rachenahalli,440.0,1.0,28.0,1
6888,Rachenahalli,3657.0,5.0,220.0,4
6890,Rachenahalli,1530.0,2.0,74.4,3
6891,Rachenahalli,1530.0,2.0,74.5,3
6892,Rachenahalli,680.0,1.0,32.64,1
6893,Rachenahalli,412.5,1.0,19.8,1
6895,Rachenahalli,680.0,1.0,46.0,1
6897,Rachenahalli,1530.0,2.0,74.4,3
6898,Rachenahalli,690.0,1.0,39.8,1
6902,Rachenahalli,1100.0,2.0,68.0,2
6908,Rachenahalli,1530.0,2.0,74.4,3
6909,Rachenahalli,2710.0,3.0,170.0,3
6913,Rachenahalli,1856.0,3.0,106.0,3
6918,Rachenahalli,2600.0,3.0,160.0,3
6919,Rachenahalli,1756.0,3.0,110.0,3
6926,Raja Rajeshwari Nagar,1295.0,2.0,43.9,2
6927,Raja Rajeshwari Nagar,1145.0,2.0,45.79,2
6928,Raja Rajeshwari Nagar,1419.0,2.0,48.1,2
6929,Raja Rajeshwari Nagar,1295.0,2.0,55.47,2
6930,Raja Rajeshwari Nagar,1133.0,2.0,49.07,2
6931,Raja Rajeshwari Nagar,1090.0,2.0,42.0,2
6932,Raja Rajeshwari Nagar,1260.0,2.0,67.39,2
6933,Raja Rajeshwari Nagar,1141.0,2.0,38.55,2
6934,Raja Rajeshwari Nagar,1200.0,4.0,220.0,4
6935,Raja Rajeshwari Nagar,1140.0,2.0,49.39,2
6936,Raja Rajeshwari Nagar,1303.0,2.0,55.79,2
6937,Raja Rajeshwari Nagar,600.0,1.0,22.0,1
6938,Raja Rajeshwari Nagar,1278.0,2.0,53.76,3
6939,Raja Rajeshwari Nagar,500.0,1.0,25.0,1
6940,Raja Rajeshwari Nagar,1143.0,2.0,38.65,2
6941,Raja Rajeshwari Nagar,1610.0,3.0,74.0,3
6942,Raja Rajeshwari Nagar,1105.0,2.0,65.0,2
6944,Raja Rajeshwari Nagar,1258.0,2.0,63.53,2
6945,Raja Rajeshwari Nagar,1128.0,2.0,38.24,2
6946,Raja Rajeshwari Nagar,1157.0,2.0,53.8,2
6947,Raja Rajeshwari Nagar,1185.0,2.0,47.39,2
6949,Raja Rajeshwari Nagar,3125.0,9.0,350.0,9
6951,Raja Rajeshwari Nagar,1030.0,2.0,50.0,2
6952,Raja Rajeshwari Nagar,1144.0,2.0,38.55,2
6953,Raja Rajeshwari Nagar,1196.0,2.0,51.51,2
6954,Raja Rajeshwari Nagar,1570.0,3.0,88.0,3
6955,Raja Rajeshwari Nagar,1168.0,2.0,61.0,2
6956,Raja Rajeshwari Nagar,1306.0,2.0,55.91,2
6957,Raja Rajeshwari Nagar,1608.0,3.0,67.98,3
6959,Raja Rajeshwari Nagar,1575.0,2.0,78.0,3
6960,Raja Rajeshwari Nagar,1200.0,2.0,35.0,2
6961,Raja Rajeshwari Nagar,1151.0,2.0,39.02,2
6962,Raja Rajeshwari Nagar,1570.0,2.0,65.0,3
6964,Raja Rajeshwari Nagar,1196.0,2.0,51.15,2
6965,Raja Rajeshwari Nagar,1419.0,2.0,48.0,2
6967,Raja Rajeshwari Nagar,1295.0,2.0,70.0,2
6968,Raja Rajeshwari Nagar,648.0,1.0,31.75,1
6969,Raja Rajeshwari Nagar,1100.0,2.0,55.0,2
6970,Raja Rajeshwari Nagar,1140.0,2.0,38.55,2
6971,Raja Rajeshwari Nagar,1090.0,2.0,43.59,2
6973,Raja Rajeshwari Nagar,1023.0,2.0,42.0,2
6974,Raja Rajeshwari Nagar,1070.0,2.0,50.0,2
6976,Raja Rajeshwari Nagar,4800.0,8.0,225.0,8
6977,Raja Rajeshwari Nagar,1128.0,2.0,48.79,2
6978,Raja Rajeshwari Nagar,1267.0,2.0,42.85,2
6979,Raja Rajeshwari Nagar,550.0,1.0,21.0,1
6980,Raja Rajeshwari Nagar,1120.0,2.0,37.95,2
6981,Raja Rajeshwari Nagar,1608.0,2.0,85.0,2
6982,Raja Rajeshwari Nagar,1210.0,2.0,45.0,2
6983,Raja Rajeshwari Nagar,1240.0,2.0,53.27,2
6984,Raja Rajeshwari Nagar,1395.0,2.0,72.0,3
6985,Raja Rajeshwari Nagar,1165.0,2.0,45.0,2
6986,Raja Rajeshwari Nagar,1288.0,2.0,70.0,3
6987,Raja Rajeshwari Nagar,1120.0,2.0,37.97,2
6988,Raja Rajeshwari Nagar,1140.0,2.0,38.65,2
6989,Raja Rajeshwari Nagar,1095.0,2.0,38.33,2
6990,Raja Rajeshwari Nagar,1420.0,2.0,60.0,3
6991,Raja Rajeshwari Nagar,1303.0,2.0,44.17,2
6993,Raja Rajeshwari Nagar,1185.0,2.0,40.17,2
6994,Raja Rajeshwari Nagar,1140.0,2.0,49.27,2
6996,Raja Rajeshwari Nagar,1095.0,2.0,38.33,2
6997,Raja Rajeshwari Nagar,1235.0,2.0,75.0,2
6998,Raja Rajeshwari Nagar,1280.0,3.0,57.6,3
6999,Raja Rajeshwari Nagar,1303.0,2.0,55.79,2
7000,Raja Rajeshwari Nagar,1162.0,2.0,65.0,2
7001,Raja Rajeshwari Nagar,1133.0,2.0,38.41,2
7002,Raja Rajeshwari Nagar,1151.0,2.0,49.0,2
7003,Raja Rajeshwari Nagar,1200.0,4.0,160.0,4
7004,Raja Rajeshwari Nagar,1267.0,2.0,54.35,2
7006,Raja Rajeshwari Nagar,1100.0,2.0,50.0,2
7007,Raja Rajeshwari Nagar,1185.0,2.0,40.17,2
7009,Raja Rajeshwari Nagar,1306.0,2.0,44.17,2
7010,Raja Rajeshwari Nagar,1196.0,2.0,40.44,2
7011,Raja Rajeshwari Nagar,1178.0,2.0,75.0,2
7012,Raja Rajeshwari Nagar,1128.0,2.0,40.0,2
7013,Raja Rajeshwari Nagar,1151.0,2.0,39.0,2
7015,Raja Rajeshwari Nagar,1350.0,4.0,340.0,4
7016,Raja Rajeshwari Nagar,1525.0,2.0,99.13,3
7017,Raja Rajeshwari Nagar,1060.0,2.0,48.0,2
7018,Raja Rajeshwari Nagar,3900.0,6.0,195.0,6
7019,Raja Rajeshwari Nagar,1128.0,2.0,48.79,2
7021,Raja Rajeshwari Nagar,1170.0,2.0,50.0,2
7023,Raja Rajeshwari Nagar,1185.0,2.0,51.15,2
7024,Raja Rajeshwari Nagar,1255.0,2.0,53.87,2
7025,Raja Rajeshwari Nagar,1419.0,2.0,60.42,2
7026,Raja Rajeshwari Nagar,1693.0,3.0,71.38,3
7027,Raja Rajeshwari Nagar,3600.0,9.0,240.0,9
